ts_utc,bot_id,bot_name,alias,strategy_id,side,grid_step,grid_step_ratio,max_opened_orders,border_top,border_bottom,instop,minstop,maxstop,target,total_sl,total_tp,leverage,otc,dsblin,raw_params_json,schema_version
2026-06-10T10:29:14+00:00,5617871752,WLD,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5142, ""to"": 0.4843, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T10:31:15+00:00,5693279219,SOL,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 65.51, ""to"": 61.69, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 9, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T10:37:15+00:00,5617871752,WLD,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.515, ""to"": 0.485, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T10:56:16+00:00,5617871752,WLD,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5142, ""to"": 0.4843, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T11:05:17+00:00,5693279219,SOL,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 65.31, ""to"": 61.51, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 9, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T11:05:17+00:00,5617871752,WLD,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5126, ""to"": 0.4829, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T11:11:17+00:00,5693279219,SOL,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 65.41, ""to"": 61.6, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 9, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T11:12:17+00:00,5617871752,WLD,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5118, ""to"": 0.4822, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T11:18:18+00:00,5617871752,WLD,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5126, ""to"": 0.4829, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T11:19:18+00:00,5617871752,WLD,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5134, ""to"": 0.4836, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T11:25:19+00:00,5617871752,WLD,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5142, ""to"": 0.4843, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T11:26:19+00:00,5693279219,SOL,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 65.31, ""to"": 61.51, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 9, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T11:26:19+00:00,5617871752,WLD,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.515, ""to"": 0.485, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T11:29:19+00:00,5617871752,WLD,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5158, ""to"": 0.4857, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T11:35:19+00:00,5617871752,WLD,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.515, ""to"": 0.485, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T11:36:20+00:00,5617871752,WLD,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5142, ""to"": 0.4843, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T11:38:20+00:00,5617871752,WLD,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5134, ""to"": 0.4836, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T11:40:20+00:00,5617871752,WLD,,,3,0.5,,30,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5142, ""to"": 0.4843, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 30, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T11:41:20+00:00,5693279219,SOL,,,3,0.5,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 65.19, ""to"": 61.39, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 9, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T11:41:20+00:00,5617871752,WLD,,,3,0.5,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.4982, ""to"": 0.4692, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T11:41:20+00:00,4306550166,XRP,,,3,0.5,,50,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 1.1358, ""to"": 1.0696, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 50, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 500, ""minQ"": 50, ""qr"": 1.4}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T11:42:20+00:00,5693279219,SOL,,,3,0.5,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 65.21, ""to"": 61.41, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 12, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
2026-06-10T11:42:20+00:00,5617871752,WLD,,,3,0.5,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.4989, ""to"": 0.4699, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T11:48:21+00:00,5617871752,WLD,,,3,0.5,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.4996, ""to"": 0.4706, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T12:13:23+00:00,5617871752,WLD,,,3,0.5,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5003, ""to"": 0.4713, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T12:19:23+00:00,5617871752,WLD,,,3,0.6,,40,,,0,0,0,0.69,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.5052, ""to"": 0.4758, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.69}, ""gs"": 0.6, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T12:28:24+00:00,5617871752,WLD,,,3,0.6,,40,,,0,0,0,0.69,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 0.506, ""to"": 0.4765, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.69}, ""gs"": 0.6, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 300, ""minQ"": 150, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 100, ""ul"": null}",3
2026-06-10T12:30:24+00:00,5693279219,SOL,,,3,0.5,,40,,,0,0,0,0.59,,100,0,,False,"{""border"": {""bottom"": null, ""from"": 65.31, ""to"": 61.5, ""top"": null}, ""cf"": 0.00035, ""dsblin"": false, ""dsblinbap"": false, ""dsblinbtr"": false, ""gap"": {""isg"": 0, ""maxS"": 0, ""minS"": 0, ""tog"": 0.59}, ""gs"": 0.5, ""gsr"": null, ""hedge"": false, ""ioo"": 0.15, ""leverage"": 0, ""lsl"": null, ""maxOp"": 40, ""maxOpL"": null, ""maxOpS"": null, ""obap"": false, ""p"": true, ""q"": {""maxQ"": 12, ""minQ"": 3, ""qr"": 1.3}, ""s"": null, ""side"": 3, ""slp"": {""m"": 0, ""pp"": null, ""tp"": null}, ""slt"": false, ""so"": -3, ""tr"": {""mdTr"": 0, ""minToTr"": 0, ""tr"": 0}, ""tsl"": -175, ""tslinc"": 0, ""ttp"": 100, ""ttpinc"": 0, ""ul"": null}",3
