ts_utc,bot_id,bot_name,alias,event_type,delta_count,delta_qty,price_last,position_after,profit_after,schema_version
2026-06-10T08:18:55+00:00,5617871752,WLD,,IN_FILLED,1,0.0,0.5009,-300.0,0.0,3
2026-06-10T08:21:56+00:00,5617871752,WLD,,IN_FILLED,1,0.0,0.0,0.0,0.0,3
2026-06-10T08:24:56+00:00,5617871752,WLD,,IN_FILLED,1,0.0,0.0,0.0,0.85458,3
2026-06-10T08:24:56+00:00,5617871752,WLD,,OUT_FILLED,1,0.0,0.0,0.0,0.85458,3
2026-06-10T08:40:03+00:00,5693279219,SOL,,OUT_FILLED,1,0.0,63.8191304347826,3.0,0.916009,3
2026-06-10T08:40:03+00:00,5617871752,WLD,,IN_FILLED,2,0.0,0.49825,300.0,1.7097259999999999,3
2026-06-10T08:40:03+00:00,5617871752,WLD,,OUT_FILLED,1,0.0,0.49825,300.0,1.7097259999999999,3
2026-06-10T08:40:03+00:00,4306550166,XRP,,IN_FILLED,1,0.0,1.1061,-70.0,0.0,3
2026-06-10T08:44:03+00:00,5617871752,WLD,,IN_FILLED,1,0.0,0.0,0.0,1.7097259999999999,3
2026-06-10T08:46:04+00:00,4306550166,XRP,,IN_FILLED,1,0.0,0.0,0.0,0.0,3
2026-06-10T08:47:04+00:00,5617871752,WLD,,IN_FILLED,2,0.0,0.0,0.0,1.7097259999999999,3
2026-06-10T08:49:04+00:00,5617871752,WLD,,OUT_FILLED,1,0.0,0.50035,300.0,2.565334,3
2026-06-10T08:57:05+00:00,5617871752,WLD,,OUT_FILLED,1,0.0,0.0,0.0,3.300816,3
2026-06-10T09:00:05+00:00,5617871752,WLD,,IN_FILLED,2,0.0,0.0,0.0,3.300816,3
