ts_utc,bot_id,bot_name,alias,status,position,profit,current_profit,in_filled_count,in_filled_qty,out_filled_count,out_filled_qty,trigger_count,trigger_qty,average_price,trade_volume,balance,liquidation_price,schema_version
2026-06-10T10:39:15+00:00,4306550166,XRP,,2,0,0.291244,-0.44991505000000004,5,,1,,4,,0,376.10499999999996,7525.798858,0,3
2026-06-10T10:40:15+00:00,5693279219,SOL,,2,-5.07,5.576243,-0.6073184110000005,9,,4,,5,,63.35925313283207,3365.2065600000005,7525.798858,1594.38,3
2026-06-10T10:40:15+00:00,5617871752,WLD,,2,808,14.505011,2.909802064999999,23,,15,,8,,0.4901522368,5468.0952,7527.781041,0,3
2026-06-10T10:40:15+00:00,4306550166,XRP,,2,0,0.291244,-0.44991505000000004,5,,1,,4,,0,376.10499999999996,7525.798858,0,3
2026-06-10T10:41:15+00:00,5693279219,SOL,,2,-5.07,5.576243,-0.6073184110000005,9,,4,,5,,63.35925313283207,3365.2065600000005,7525.798858,1594.33,3
2026-06-10T10:41:15+00:00,5617871752,WLD,,2,808,14.505011,2.909802064999999,23,,15,,8,,0.4901522368,5468.0952,7527.781041,0,3
2026-06-10T10:41:15+00:00,4306550166,XRP,,2,0,0.291244,-0.44991505000000004,5,,1,,4,,0,376.10499999999996,7525.798858,0,3
2026-06-10T10:42:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.8648968940000001,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1594.5,3
2026-06-10T10:42:16+00:00,5617871752,WLD,,2,808,14.505011,2.909802064999999,23,,15,,8,,0.4901522368,5468.0952,7527.781041,0,3
2026-06-10T10:42:16+00:00,4306550166,XRP,,2,0,0.291244,-0.41377645,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:43:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.8648968940000001,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1594.42,3
2026-06-10T10:43:16+00:00,5617871752,WLD,,2,808,14.505011,2.909802064999999,23,,15,,8,,0.4901522368,5468.0952,7527.781041,0,3
2026-06-10T10:43:16+00:00,4306550166,XRP,,2,0,0.291244,-0.41377645,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:44:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.8648968940000001,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1594.48,3
2026-06-10T10:44:16+00:00,5617871752,WLD,,2,808,14.505011,2.909802064999999,23,,15,,8,,0.4901522368,5468.0952,7527.781041,0,3
2026-06-10T10:44:16+00:00,4306550166,XRP,,2,0,0.291244,-0.41377645,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:45:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.8648968940000001,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1594.31,3
2026-06-10T10:45:16+00:00,5617871752,WLD,,2,808,14.505011,2.909802064999999,23,,15,,8,,0.4901522368,5468.0952,7527.781041,0,3
2026-06-10T10:45:16+00:00,4306550166,XRP,,2,0,0.291244,-0.41377645,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:46:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.8648968940000001,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1594.55,3
2026-06-10T10:46:16+00:00,5617871752,WLD,,2,808,14.505011,2.909802064999999,23,,15,,8,,0.4901522368,5468.0952,7527.781041,0,3
2026-06-10T10:46:16+00:00,4306550166,XRP,,2,0,0.291244,-0.41377645,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:47:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.8648968940000001,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1594.69,3
2026-06-10T10:47:16+00:00,5617871752,WLD,,2,808,14.505011,4.7019906,23,,15,,8,,0.4901522368,5468.0952,7528.400174,0,3
2026-06-10T10:47:16+00:00,4306550166,XRP,,2,0,0.291244,-0.41377645,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:48:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.8648968940000001,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1594.46,3
2026-06-10T10:48:16+00:00,5617871752,WLD,,2,808,14.505011,4.7019906,23,,15,,8,,0.4901522368,5468.0952,7528.400174,0,3
2026-06-10T10:48:16+00:00,4306550166,XRP,,2,0,0.291244,-0.41377645,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:49:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.8648968940000001,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1594.37,3
2026-06-10T10:49:16+00:00,5617871752,WLD,,2,808,14.505011,4.7019906,23,,15,,8,,0.4901522368,5468.0952,7528.400174,0,3
2026-06-10T10:49:16+00:00,4306550166,XRP,,2,0,0.291244,-0.41377645,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:50:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.8648968940000001,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1594.54,3
2026-06-10T10:50:16+00:00,5617871752,WLD,,2,808,14.505011,4.7019906,23,,15,,8,,0.4901522368,5468.0952,7528.400174,0,3
2026-06-10T10:50:16+00:00,4306550166,XRP,,2,0,0.291244,-0.41377645,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:51:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.8648968940000001,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1594.3,3
2026-06-10T10:51:16+00:00,5617871752,WLD,,2,808,14.505011,4.7019906,23,,15,,8,,0.4901522368,5468.0952,7528.400174,0,3
2026-06-10T10:51:16+00:00,4306550166,XRP,,2,0,0.291244,-0.41377645,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:52:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.10340621900000002,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1594.24,3
2026-06-10T10:52:16+00:00,5617871752,WLD,,2,808,14.505011,4.7019906,23,,15,,8,,0.4901522368,5468.0952,7528.400174,0,3
2026-06-10T10:52:16+00:00,4306550166,XRP,,2,0,0.291244,-0.40188985000000005,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:53:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.10340621900000002,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1593.97,3
2026-06-10T10:53:16+00:00,5617871752,WLD,,2,808,14.505011,4.7019906,23,,15,,8,,0.4901522368,5468.0952,7528.400174,0,3
2026-06-10T10:53:16+00:00,4306550166,XRP,,2,0,0.291244,-0.40188985000000005,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:54:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.10340621900000002,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1594.18,3
2026-06-10T10:54:16+00:00,5617871752,WLD,,2,808,14.505011,4.7019906,23,,15,,8,,0.4901522368,5468.0952,7528.400174,0,3
2026-06-10T10:54:16+00:00,4306550166,XRP,,2,0,0.291244,-0.40188985000000005,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:55:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.10340621900000002,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1594.03,3
2026-06-10T10:55:16+00:00,5617871752,WLD,,2,808,14.505011,4.7019906,23,,15,,8,,0.4901522368,5468.0952,7528.400174,0,3
2026-06-10T10:55:16+00:00,4306550166,XRP,,2,0,0.291244,-0.40188985000000005,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:56:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.10340621900000002,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1593.59,3
2026-06-10T10:56:16+00:00,5617871752,WLD,,2,1108,14.505011,0.6706319000000001,24,,15,,9,,0.490463003,5615.485199999999,7528.400174,0,3
2026-06-10T10:56:16+00:00,4306550166,XRP,,2,0,0.291244,-0.40188985000000005,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:57:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.10340621900000002,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1593.72,3
2026-06-10T10:57:16+00:00,5617871752,WLD,,2,1108,14.505011,0.6706319000000001,24,,15,,9,,0.490463003,5615.485199999999,7528.400174,0,3
2026-06-10T10:57:16+00:00,4306550166,XRP,,2,0,0.291244,-0.40188985000000005,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:58:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.10340621900000002,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1593.63,3
2026-06-10T10:58:16+00:00,5617871752,WLD,,2,1108,14.505011,0.6706319000000001,24,,15,,9,,0.490463003,5615.485199999999,7528.400174,0,3
2026-06-10T10:58:16+00:00,4306550166,XRP,,2,0,0.291244,-0.40188985000000005,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T10:59:16+00:00,5693279219,SOL,,2,-5.07,5.576243,0.10340621900000002,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1593.64,3
2026-06-10T10:59:16+00:00,5617871752,WLD,,2,1108,14.505011,0.6706319000000001,24,,15,,9,,0.490463003,5615.485199999999,7528.400174,0,3
2026-06-10T10:59:16+00:00,4306550166,XRP,,2,0,0.291244,-0.40188985000000005,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T11:00:18+00:00,5693279219,SOL,,2,-5.07,5.576243,0.10340621900000002,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1593.68,3
2026-06-10T11:00:18+00:00,5617871752,WLD,,2,1108,14.505011,0.6706319000000001,24,,15,,9,,0.490463003,5615.485199999999,7528.400174,0,3
2026-06-10T11:00:18+00:00,4306550166,XRP,,2,0,0.291244,-0.40188985000000005,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T11:01:17+00:00,5693279219,SOL,,2,-5.07,5.576243,0.10340621900000002,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.400174,1593.79,3
2026-06-10T11:01:17+00:00,5617871752,WLD,,2,1108,14.505011,0.6706319000000001,24,,15,,9,,0.490463003,5615.485199999999,7528.400174,0,3
2026-06-10T11:01:17+00:00,4306550166,XRP,,2,0,0.291244,-0.40188985000000005,5,,1,,4,,0,376.10499999999996,7528.400174,0,3
2026-06-10T11:02:17+00:00,5693279219,SOL,,2,-5.07,5.576243,0.2557043539999997,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.348588,1593.46,3
2026-06-10T11:02:17+00:00,5617871752,WLD,,2,1108,14.505011,0.6706319000000001,24,,15,,9,,0.490463003,5615.485199999999,7528.400174,0,3
2026-06-10T11:02:17+00:00,4306550166,XRP,,2,0,0.291244,-0.42587305000000003,5,,1,,4,,0,376.10499999999996,7528.348588,0,3
2026-06-10T11:03:17+00:00,5693279219,SOL,,2,-5.07,5.576243,0.2557043539999997,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.348588,1594.17,3
2026-06-10T11:03:17+00:00,5617871752,WLD,,2,808,15.271533,4.1768874799999995,24,,16,,8,,0.490463003,5763.745199999999,7528.348588,0,3
2026-06-10T11:03:17+00:00,4306550166,XRP,,2,0,0.291244,-0.42587305000000003,5,,1,,4,,0,376.10499999999996,7528.348588,0,3
2026-06-10T11:04:17+00:00,5693279219,SOL,,2,-5.07,5.576243,0.2557043539999997,9,,4,,5,,63.35925313283207,3365.2065600000005,7528.348588,1594.88,3
2026-06-10T11:04:17+00:00,5617871752,WLD,,2,808,15.271533,4.1768874799999995,24,,16,,8,,0.490463003,5763.745199999999,7528.348588,0,3
2026-06-10T11:04:17+00:00,4306550166,XRP,,2,0,0.291244,-0.42587305000000003,5,,1,,4,,0,376.10499999999996,7528.348588,0,3
2026-06-10T11:05:17+00:00,5693279219,SOL,,2,11.66,7.531176,-2.597199590999999,11,,5,,6,,63.3055261223,4422.58326,7532.214989,0,3
2026-06-10T11:05:17+00:00,5617871752,WLD,,2,1603,15.808882,-4.493237364999999,26,,17,,9,,0.4903568974,6153.493199999999,7532.214989,0,3
2026-06-10T11:05:17+00:00,4306550166,XRP,,2,0,0.291244,-0.42587305000000003,5,,1,,4,,0,376.10499999999996,7528.348588,0,3
2026-06-10T11:06:17+00:00,5693279219,SOL,,2,11.66,7.531176,-2.597199590999999,11,,5,,6,,63.3055261223,4422.58326,7532.214989,0,3
2026-06-10T11:06:17+00:00,5617871752,WLD,,2,1603,15.808882,-4.493237364999999,26,,17,,9,,0.4903568974,6153.493199999999,7532.214989,0,3
2026-06-10T11:06:17+00:00,4306550166,XRP,,2,0,0.291244,-0.42587305000000003,5,,1,,4,,0,376.10499999999996,7528.348588,0,3
2026-06-10T11:07:17+00:00,5693279219,SOL,,2,14.66,8.56855,-2.092493631,11,,6,,5,,63.2348181846,4611.46326,7532.214989,0,3
2026-06-10T11:07:17+00:00,5617871752,WLD,,2,1603,15.808882,-4.493237364999999,26,,17,,9,,0.4903568974,6153.493199999999,7532.214989,0,3
2026-06-10T11:07:17+00:00,4306550166,XRP,,2,0,0.291244,-0.42587305000000003,5,,1,,4,,0,376.10499999999996,7528.348588,0,3
2026-06-10T11:08:17+00:00,5693279219,SOL,,2,14.66,8.56855,-2.092493631,11,,6,,5,,63.2348181846,4611.46326,7532.214989,0,3
2026-06-10T11:08:17+00:00,5617871752,WLD,,2,1603,15.808882,-4.493237364999999,26,,17,,9,,0.4903568974,6153.493199999999,7532.214989,0,3
2026-06-10T11:08:17+00:00,4306550166,XRP,,2,0,0.291244,-0.42587305000000003,5,,1,,4,,0,376.10499999999996,7528.348588,0,3
2026-06-10T11:09:17+00:00,5693279219,SOL,,2,14.66,8.56855,-2.092493631,11,,6,,5,,63.2348181846,4611.46326,7532.214989,0,3
2026-06-10T11:09:17+00:00,5617871752,WLD,,2,1603,15.808882,-4.493237364999999,26,,17,,9,,0.4903568974,6153.493199999999,7532.214989,0,3
2026-06-10T11:09:17+00:00,4306550166,XRP,,2,0,0.291244,-0.42587305000000003,5,,1,,4,,0,376.10499999999996,7528.348588,0,3
2026-06-10T11:10:17+00:00,5693279219,SOL,,2,14.66,8.56855,-2.092493631,11,,6,,5,,63.2348181846,4611.46326,7532.214989,0,3
2026-06-10T11:10:17+00:00,5617871752,WLD,,2,1603,15.808882,-4.493237364999999,26,,17,,9,,0.4903568974,6153.493199999999,7532.214989,0,3
2026-06-10T11:10:17+00:00,4306550166,XRP,,2,0,0.291244,-0.42587305000000003,5,,1,,4,,0,376.10499999999996,7528.348588,0,3
2026-06-10T11:11:17+00:00,5693279219,SOL,,2,11.66,8.56855,3.105836299,12,,6,,6,,63.2348181846,4801.36326,7533.72786,0,3
2026-06-10T11:11:17+00:00,5617871752,WLD,,2,1603,15.808882,-4.493237364999999,26,,17,,9,,0.4903568974,6153.493199999999,7532.214989,0,3
2026-06-10T11:11:17+00:00,4306550166,XRP,,2,0,0.291244,-0.42587305000000003,5,,1,,4,,0,376.10499999999996,7528.348588,0,3
2026-06-10T11:12:17+00:00,5693279219,SOL,,2,11.66,8.56855,3.105836299,12,,6,,6,,63.2348181846,4801.36326,7533.72786,0,3
2026-06-10T11:12:17+00:00,5617871752,WLD,,2,1903,15.808882,-11.233113539999998,27,,17,,10,,0.4931382588,6305.8931999999995,7533.72786,0,3
2026-06-10T11:12:17+00:00,4306550166,XRP,,2,0,0.291244,-0.43749924999999995,5,,1,,4,,0,376.10499999999996,7533.72786,0,3
2026-06-10T11:13:17+00:00,5693279219,SOL,,2,11.66,8.56855,3.105836299,12,,6,,6,,63.2348181846,4801.36326,7533.72786,0,3
2026-06-10T11:13:17+00:00,5617871752,WLD,,2,1903,15.808882,-11.233113539999998,27,,17,,10,,0.4931382588,6305.8931999999995,7533.72786,0,3
2026-06-10T11:13:17+00:00,4306550166,XRP,,2,0,0.291244,-0.43749924999999995,5,,1,,4,,0,376.10499999999996,7533.72786,0,3
2026-06-10T11:14:18+00:00,5693279219,SOL,,2,11.66,8.56855,3.105836299,12,,6,,6,,63.2348181846,4801.36326,7533.72786,0,3
2026-06-10T11:14:18+00:00,5617871752,WLD,,2,1903,15.808882,-11.233113539999998,27,,17,,10,,0.4931382588,6305.8931999999995,7533.72786,0,3
2026-06-10T11:14:18+00:00,4306550166,XRP,,2,0,0.291244,-0.43749924999999995,5,,1,,4,,0,376.10499999999996,7533.72786,0,3
2026-06-10T11:15:18+00:00,5693279219,SOL,,2,11.66,8.56855,3.105836299,12,,6,,6,,63.2348181846,4801.36326,7533.72786,0,3
2026-06-10T11:15:18+00:00,5617871752,WLD,,2,1903,15.808882,-11.233113539999998,27,,17,,10,,0.4931382588,6305.8931999999995,7533.72786,0,3
2026-06-10T11:15:18+00:00,4306550166,XRP,,2,0,0.291244,-0.43749924999999995,5,,1,,4,,0,376.10499999999996,7533.72786,0,3
2026-06-10T11:16:18+00:00,5693279219,SOL,,2,11.66,8.56855,3.105836299,12,,6,,6,,63.2348181846,4801.36326,7533.72786,0,3
2026-06-10T11:16:18+00:00,5617871752,WLD,,2,1903,15.808882,-11.233113539999998,27,,17,,10,,0.4931382588,6305.8931999999995,7533.72786,0,3
2026-06-10T11:16:18+00:00,4306550166,XRP,,2,0,0.291244,-0.43749924999999995,5,,1,,4,,0,376.10499999999996,7533.72786,0,3
2026-06-10T11:17:18+00:00,5693279219,SOL,,2,11.66,8.56855,3.105836299,12,,6,,6,,63.2348181846,4801.36326,7533.72786,0,3
2026-06-10T11:17:18+00:00,5617871752,WLD,,2,1903,15.808882,-11.233113539999998,27,,17,,10,,0.4931382588,6305.8931999999995,7533.72786,0,3
2026-06-10T11:17:18+00:00,4306550166,XRP,,2,0,0.291244,-0.43749924999999995,5,,1,,4,,0,376.10499999999996,7533.72786,0,3
2026-06-10T11:18:18+00:00,5693279219,SOL,,2,11.66,8.56855,3.105836299,12,,6,,6,,63.2348181846,4801.36326,7533.72786,0,3
2026-06-10T11:18:18+00:00,5617871752,WLD,,2,1708,15.808882,-27.7404990385,28,,17,,11,,0.4931382588,6396.610709999999,7534.020637,0,3
2026-06-10T11:18:18+00:00,4306550166,XRP,,2,0,0.291244,-0.43749924999999995,5,,1,,4,,0,376.10499999999996,7533.72786,0,3
2026-06-10T11:19:18+00:00,5693279219,SOL,,2,11.66,8.56855,3.105836299,12,,6,,6,,63.2348181846,4801.36326,7533.72786,0,3
2026-06-10T11:19:18+00:00,5617871752,WLD,,2,1455,15.808882,-68.7121039076,29,,17,,12,,0.4931382588,6516.1385359999995,7534.020637,0,3
2026-06-10T11:19:18+00:00,4306550166,XRP,,2,0,0.291244,-0.43749924999999995,5,,1,,4,,0,376.10499999999996,7533.72786,0,3
2026-06-10T11:20:18+00:00,5693279219,SOL,,2,11.66,8.56855,3.105836299,12,,6,,6,,63.2348181846,4801.36326,7533.72786,0,3
2026-06-10T11:20:18+00:00,5617871752,WLD,,2,1605,16.192510000000002,-66.0904339176,29,,18,,11,,0.4926393561,6589.308536,7534.020637,0,3
2026-06-10T11:20:18+00:00,4306550166,XRP,,2,0,0.291244,-0.43749924999999995,5,,1,,4,,0,376.10499999999996,7533.72786,0,3
2026-06-10T11:21:19+00:00,5693279219,SOL,,2,5.07,10.715101,5.177083174000001,12,,7,,5,,63.2348181846,5219.36696,7523.112065,0,3
2026-06-10T11:21:19+00:00,5617871752,WLD,,2,1605,16.192510000000002,-66.0904339176,29,,18,,11,,0.4926393561,6589.308536,7534.020637,0,3
2026-06-10T11:21:19+00:00,4306550166,XRP,,2,0,0.291244,-0.43749924999999995,5,,1,,4,,0,376.10499999999996,7533.72786,0,3
2026-06-10T11:22:19+00:00,5693279219,SOL,,2,5.07,10.715101,5.177083174000001,12,,7,,5,,63.2348181846,5219.36696,7523.112065,0,3
2026-06-10T11:22:19+00:00,5617871752,WLD,,2,1605,16.192510000000002,-66.0904339176,29,,18,,11,,0.4926393561,6589.308536,7534.020637,0,3
2026-06-10T11:22:19+00:00,4306550166,XRP,,2,0,0.291244,-0.42553705000000003,5,,1,,4,,0,376.10499999999996,7523.112065,0,3
2026-06-10T11:23:19+00:00,5693279219,SOL,,2,5.07,10.715101,5.177083174000001,12,,7,,5,,63.2348181846,5219.36696,7523.112065,0,3
2026-06-10T11:23:19+00:00,5617871752,WLD,,2,1605,16.192510000000002,-66.0904339176,29,,18,,11,,0.4926393561,6589.308536,7534.020637,0,3
2026-06-10T11:23:19+00:00,4306550166,XRP,,2,0,0.291244,-0.42553705000000003,5,,1,,4,,0,376.10499999999996,7523.112065,0,3
2026-06-10T11:24:19+00:00,5693279219,SOL,,2,5.07,10.715101,5.177083174000001,12,,7,,5,,63.2348181846,5219.36696,7523.112065,0,3
2026-06-10T11:24:19+00:00,5617871752,WLD,,2,1605,16.192510000000002,-66.0904339176,29,,18,,11,,0.4926393561,6589.308536,7534.020637,0,3
2026-06-10T11:24:19+00:00,4306550166,XRP,,2,0,0.291244,-0.42553705000000003,5,,1,,4,,0,376.10499999999996,7523.112065,0,3
2026-06-10T11:25:19+00:00,5693279219,SOL,,2,5.07,10.715101,5.177083174000001,12,,7,,5,,63.2348181846,5219.36696,7523.112065,0,3
2026-06-10T11:25:19+00:00,5617871752,WLD,,2,1455,16.192510000000002,-18.435458987599997,30,,18,,12,,0.4926393561,6662.448536,7523.112065,0,3
2026-06-10T11:25:19+00:00,4306550166,XRP,,2,0,0.291244,-0.42553705000000003,5,,1,,4,,0,376.10499999999996,7523.112065,0,3
2026-06-10T11:26:19+00:00,5693279219,SOL,,2,11.66,10.715101,2.443891784,13,,7,,6,,63.1529698281,5635.13006,7524.305714,0,3
2026-06-10T11:26:19+00:00,5617871752,WLD,,2,1155,16.192510000000002,-22.344473937599997,31,,18,,13,,0.4926393561,6808.128536,7524.305714,0,3
2026-06-10T11:26:19+00:00,4306550166,XRP,,2,0,0.291244,-0.42553705000000003,5,,1,,4,,0,376.10499999999996,7523.112065,0,3
2026-06-10T11:27:19+00:00,5693279219,SOL,,2,11.66,10.715101,2.443891784,13,,7,,6,,63.1529698281,5635.13006,7524.305714,0,3
2026-06-10T11:27:19+00:00,5617871752,WLD,,2,1155,16.192510000000002,-22.344473937599997,31,,18,,13,,0.4926393561,6808.128536,7524.305714,0,3
2026-06-10T11:27:19+00:00,4306550166,XRP,,2,0,0.291244,-0.42553705000000003,5,,1,,4,,0,376.10499999999996,7523.112065,0,3
2026-06-10T11:28:19+00:00,5693279219,SOL,,2,11.66,10.715101,2.443891784,13,,7,,6,,63.1529698281,5635.13006,7524.305714,0,3
2026-06-10T11:28:19+00:00,5617871752,WLD,,2,1155,16.192510000000002,-22.344473937599997,31,,18,,13,,0.4926393561,6808.128536,7524.305714,0,3
2026-06-10T11:28:19+00:00,4306550166,XRP,,2,0,0.291244,-0.42553705000000003,5,,1,,4,,0,376.10499999999996,7523.112065,0,3
2026-06-10T11:29:19+00:00,5693279219,SOL,,2,11.66,10.715101,2.443891784,13,,7,,6,,63.1529698281,5635.13006,7524.305714,0,3
2026-06-10T11:29:19+00:00,5617871752,WLD,,2,855,16.192510000000002,-16.229757107599998,32,,18,,14,,0.4926393561,6955.3085360000005,7526.311552,0,3
2026-06-10T11:29:19+00:00,4306550166,XRP,,2,0,0.291244,-0.42553705000000003,5,,1,,4,,0,376.10499999999996,7523.112065,0,3
2026-06-10T11:30:19+00:00,5693279219,SOL,,2,11.66,10.715101,2.443891784,13,,7,,6,,63.1529698281,5635.13006,7524.305714,0,3
2026-06-10T11:30:19+00:00,5617871752,WLD,,2,855,16.192510000000002,-16.229757107599998,32,,18,,14,,0.4926393561,6955.3085360000005,7526.311552,0,3
2026-06-10T11:30:19+00:00,4306550166,XRP,,2,0,0.291244,-0.42553705000000003,5,,1,,4,,0,376.10499999999996,7523.112065,0,3
2026-06-10T11:31:19+00:00,5693279219,SOL,,2,11.66,10.715101,2.443891784,13,,7,,6,,63.1529698281,5635.13006,7524.305714,0,3
2026-06-10T11:31:19+00:00,5617871752,WLD,,2,855,16.192510000000002,-16.229757107599998,32,,18,,14,,0.4926393561,6955.3085360000005,7526.311552,0,3
2026-06-10T11:31:19+00:00,4306550166,XRP,,2,0,0.291244,-0.42553705000000003,5,,1,,4,,0,376.10499999999996,7523.112065,0,3
2026-06-10T11:32:19+00:00,5693279219,SOL,,2,11.66,10.715101,2.443891784,13,,7,,6,,63.1529698281,5635.13006,7524.305714,0,3
2026-06-10T11:32:19+00:00,5617871752,WLD,,2,855,16.192510000000002,-16.229757107599998,32,,18,,14,,0.4926393561,6955.3085360000005,7526.311552,0,3
2026-06-10T11:32:19+00:00,4306550166,XRP,,2,0,0.291244,-0.38927245000000005,5,,1,,4,,0,376.10499999999996,7526.311552,0,3
2026-06-10T11:33:19+00:00,5693279219,SOL,,2,11.66,10.715101,2.443891784,13,,7,,6,,63.1529698281,5635.13006,7524.305714,0,3
2026-06-10T11:33:19+00:00,5617871752,WLD,,2,855,16.192510000000002,-16.229757107599998,32,,18,,14,,0.4926393561,6955.3085360000005,7526.311552,0,3
2026-06-10T11:33:19+00:00,4306550166,XRP,,2,0,0.291244,-0.38927245000000005,5,,1,,4,,0,376.10499999999996,7526.311552,0,3
2026-06-10T11:34:19+00:00,5693279219,SOL,,2,11.66,10.715101,2.443891784,13,,7,,6,,63.1529698281,5635.13006,7524.305714,0,3
2026-06-10T11:34:19+00:00,5617871752,WLD,,2,855,16.192510000000002,-16.229757107599998,32,,18,,14,,0.4926393561,6955.3085360000005,7526.311552,0,3
2026-06-10T11:34:19+00:00,4306550166,XRP,,2,0,0.291244,-0.38927245000000005,5,,1,,4,,0,376.10499999999996,7526.311552,0,3
2026-06-10T11:35:19+00:00,5693279219,SOL,,2,11.66,10.715101,2.443891784,13,,7,,6,,63.1529698281,5635.13006,7524.305714,0,3
2026-06-10T11:35:19+00:00,5617871752,WLD,,2,1455,17.049820000000004,-23.1464853026,33,,19,,14,,0.4903138484,7247.508535999999,7525.648232,0,3
2026-06-10T11:35:19+00:00,4306550166,XRP,,2,0,0.291244,-0.38927245000000005,5,,1,,4,,0,376.10499999999996,7526.311552,0,3
2026-06-10T11:36:20+00:00,5693279219,SOL,,2,11.66,10.715101,4.748160254000001,13,,7,,6,,63.1529698281,5635.13006,7525.648232,0,3
2026-06-10T11:36:20+00:00,5617871752,WLD,,2,2505,19.615152000000002,-39.6019326026,34,,22,,12,,0.4870924748,7754.268536,7525.648232,0,3
2026-06-10T11:36:20+00:00,4306550166,XRP,,2,0,0.291244,-0.38927245000000005,5,,1,,4,,0,376.10499999999996,7526.311552,0,3
2026-06-10T11:37:20+00:00,5693279219,SOL,,2,11.66,10.715101,4.748160254000001,13,,7,,6,,63.1529698281,5635.13006,7525.648232,0,3
2026-06-10T11:37:20+00:00,5617871752,WLD,,2,2505,19.615152000000002,-39.6019326026,34,,22,,12,,0.4870924748,7754.268536,7525.648232,0,3
2026-06-10T11:37:20+00:00,4306550166,XRP,,2,0,0.291244,-0.38927245000000005,5,,1,,4,,0,376.10499999999996,7526.311552,0,3
2026-06-10T11:38:20+00:00,5693279219,SOL,,2,11.66,10.715101,4.748160254000001,13,,7,,6,,63.1529698281,5635.13006,7525.648232,0,3
2026-06-10T11:38:20+00:00,5617871752,WLD,,2,2805,19.615152000000002,-25.979473487599996,35,,22,,13,,0.4867296433,7899.378535999998,7525.368597,0,3
