direction,anchor_ts,anchor_dt,trigger_price,move_pct,n_triggers,vol_spike,oi_delta_win,taker_win,wick_ratio,accel,funding_at_anchor,move_t5,oi_delta_t5,taker_t5,move_t15,oi_delta_t15,taker_t15,move_t30,oi_delta_t30,taker_t30,move_t60,oi_delta_t60,taker_t60,fwd_extreme_pct,bars_to_return,bars_to_continue,outcome,move_24h_signed
up,1724798700000,2024-08-27T22:45:00.000000000,59151.01,1.604,1,10.57,-1243.2,0.4876,1.919,131.1231,7.8e-05,0.489,771.8,0.5189,0.429,908.1,0.498,0.079,1197.9,0.4538,0.771,1609.3,0.4927,1.063,-1,43,trend,-0.379
down,1724862120000,2024-08-28T16:22:00.000000000,57886.9,-1.637,1,4.45,-577.2,0.4325,1.571,84.7793,1.1e-05,0.559,173.5,0.4886,0.824,104.1,0.4888,1.84,30.2,0.5346,1.557,-146.1,0.519,-0.046,18,-1,whipsaw,-4.887
up,1724863860000,2024-08-28T16:51:00.000000000,58974.0,1.525,1,4.87,30.2,0.5369,1.603,97.8186,1.1e-05,0.247,-164.1,0.5316,0.17,-60.0,0.5354,-0.356,-176.4,0.4963,-0.016,-532.9,0.4842,1.485,-1,129,trend,2.248
down,1724956080000,2024-08-29T18:28:00.000000000,59581.39,-1.518,1,4.16,-334.6,0.4379,1.557,74.9628,6e-06,0.122,8.7,0.5635,-0.511,-318.3,0.4983,-0.625,99.3,0.5042,-0.15,282.3,0.5134,-1.457,-1,23,trend,1.024
down,1725030060000,2024-08-30T15:01:00.000000000,58298.01,-1.673,1,5.53,-439.9,0.4567,1.873,77.6221,3.6e-05,0.34,60.5,0.4392,0.292,349.9,0.5107,-0.359,748.3,0.4829,-0.331,1154.7,0.4916,-1.024,202,86,trend,-1.446
down,1725229560000,2024-09-01T22:26:00.000000000,57358.0,-1.697,1,4.6,-719.0,0.4096,1.334,82.7831,-4e-06,0.101,-498.2,0.478,0.138,-37.4,0.5071,0.405,545.4,0.5503,-0.051,124.0,0.5134,-0.401,-1,-1,partial,-3.197
down,1725371400000,2024-09-03T13:50:00.000000000,58317.0,-1.568,1,7.25,162.5,0.4554,1.721,65.4683,5.1e-05,-0.089,-53.0,0.4368,-0.304,192.2,0.4898,-0.698,584.4,0.4646,-0.964,655.7,0.4949,-1.284,-1,56,trend,3.213
down,1725411600000,2024-09-04T01:00:00.000000000,56725.01,-1.887,1,6.47,-341.5,0.4367,1.444,54.399,2.2e-05,-1.292,-2900.6,0.3709,-1.19,-2666.9,0.4445,-0.621,-2944.7,0.4691,0.081,-3009.6,0.4822,-1.973,-1,3,trend,-2.264
up,1725413640000,2024-09-04T01:34:00.000000000,56539.12,1.585,1,11.88,-2944.7,0.5012,1.574,111.7614,2.2e-05,0.256,-73.8,0.5248,0.607,-211.6,0.5083,0.074,-64.9,0.4479,0.27,-595.2,0.4937,0.68,-1,-1,partial,2.884
up,1725461340000,2024-09-04T14:49:00.000000000,57274.13,1.573,2,5.1,-739.0,0.5365,1.591,87.82,1e-05,0.242,443.2,0.6182,0.705,440.3,0.5187,0.309,627.1,0.4819,1.147,683.3,0.5085,2.174,-1,56,trend,-0.878
down,1725607440000,2024-09-06T07:24:00.000000000,55391.1,-1.846,1,6.79,182.8,0.4162,1.305,82.2266,2.3e-05,0.319,-988.4,0.4983,0.13,81.7,0.5102,0.678,104.5,0.5581,0.684,172.6,0.5486,-0.201,158,-1,whipsaw,2.064
up,1725627000000,2024-09-06T12:50:00.000000000,56794.0,1.641,1,11.3,94.4,0.5349,1.597,158.0776,-0.0,0.049,334.7,0.3831,0.035,447.2,0.4494,0.262,600.2,0.4741,-1.395,-588.8,0.4628,0.377,50,-1,whipsaw,-3.86
down,1725630060000,2024-09-06T13:41:00.000000000,55862.96,-1.544,2,5.84,-129.1,0.4632,1.404,99.9341,-0.0,0.562,-1266.7,0.5549,0.22,-583.4,0.4881,-0.96,-795.2,0.4648,-1.471,-440.7,0.4753,-3.992,-1,31,trend,2.425
down,1725655800000,2024-09-06T20:50:00.000000000,52836.0,-1.507,1,5.81,-584.8,0.46,1.546,100.3821,1.4e-05,-0.042,-1274.9,0.4138,0.545,-1386.5,0.4775,0.918,-1129.9,0.4969,1.569,-1398.3,0.4929,-0.541,28,-1,whipsaw,-2.594
up,1725658260000,2024-09-06T21:31:00.000000000,53502.25,1.698,1,3.31,59.1,0.5073,1.977,63.5641,1.4e-05,0.097,-278.3,0.5083,0.073,-303.8,0.4801,0.457,19.4,0.5037,0.577,20.5,0.5183,1.109,-1,151,trend,1.162
up,1725834480000,2024-09-08T22:28:00.000000000,55267.02,1.502,1,8.88,-785.8,0.6036,1.563,54.661,-5.2e-05,-0.646,-150.2,0.4703,-0.931,-46.1,0.4383,-1.28,-59.5,0.418,-0.704,-23.4,0.4671,0.187,3,-1,whipsaw,3.874
down,1725892800000,2024-09-09T14:40:00.000000000,54872.59,-1.503,1,5.05,-299.1,0.4257,1.884,72.1814,-7.1e-05,0.172,-69.5,0.5215,0.218,2.8,0.5184,0.538,32.8,0.5281,0.834,269.6,0.5434,-0.081,68,-1,whipsaw,-3.775
up,1725898920000,2024-09-09T16:22:00.000000000,56235.08,1.57,1,5.71,225.2,0.5913,1.49,76.1652,-3.9e-05,-0.161,-29.5,0.3973,-0.311,2.0,0.4079,0.436,515.8,0.4872,0.402,755.2,0.4638,1.675,-1,171,trend,0.827
up,1725916500000,2024-09-09T21:15:00.000000000,57912.03,1.652,1,4.18,-585.6,0.5732,1.536,36.6779,-3.9e-05,-0.312,-818.7,0.5227,-0.535,-637.9,0.4896,-1.116,-633.2,0.4376,-0.982,-732.5,0.4393,0.304,29,-1,whipsaw,-0.426
down,1726062540000,2024-09-11T13:49:00.000000000,56248.81,-1.51,1,4.65,652.4,0.4418,1.709,102.4369,-2.2e-05,-0.663,-59.6,0.3861,-0.56,-546.7,0.4495,-0.869,768.2,0.4755,-1.185,839.8,0.4917,-1.251,114,11,trend,-2.046
up,1726241520000,2024-09-13T15:32:00.000000000,59324.37,1.559,1,9.06,-5.5,0.5712,1.612,59.2369,-9e-06,-0.093,96.1,0.6035,0.252,43.3,0.6022,0.643,99.6,0.5775,0.461,987.9,0.5353,1.137,-1,134,trend,0.937
up,1726582500000,2024-09-17T14:15:00.000000000,59969.72,1.637,2,5.51,-958.1,0.5637,1.654,59.8238,1.9e-05,-0.031,-121.8,0.5753,0.211,-39.6,0.5918,0.364,-290.1,0.5519,2.055,1102.9,0.5361,2.252,-1,48,trend,-0.797
up,1726682520000,2024-09-18T18:02:00.000000000,60734.99,1.52,1,9.6,53.8,0.5733,1.864,110.051,4.6e-05,-0.519,101.7,0.494,-0.407,856.2,0.5039,0.167,1480.7,0.5181,-0.391,2086.8,0.5112,0.961,2,-1,whipsaw,4.817
up,1726704120000,2024-09-19T00:02:00.000000000,62121.99,1.59,1,5.72,1040.5,0.5436,1.494,71.1552,3.5e-05,-0.361,-353.9,0.4987,-0.212,-11.6,0.5051,0.167,382.6,0.4956,0.196,888.2,0.5212,0.753,-1,-1,partial,1.365
up,1727044800000,2024-09-22T22:40:00.000000000,63483.99,1.535,1,7.94,142.9,0.5383,1.543,65.2276,5.5e-05,0.224,-538.5,0.5298,0.551,-700.2,0.5779,0.288,436.6,0.5161,0.189,47.6,0.4836,0.813,95,-1,whipsaw,-0.379
down,1727050560000,2024-09-23T00:16:00.000000000,62607.47,-1.511,1,8.34,234.1,0.4205,1.59,41.8738,6.5e-05,0.493,336.9,0.5504,0.886,468.9,0.5654,1.254,547.5,0.5514,1.691,449.4,0.535,-0.11,16,-1,whipsaw,-1.052
down,1727790060000,2024-10-01T13:41:00.000000000,62541.28,-1.677,1,6.38,264.6,0.4524,1.505,47.6355,0.0001,0.24,-613.1,0.4863,0.372,693.5,0.499,0.157,1211.0,0.5051,0.535,1794.9,0.5048,-2.317,-1,85,trend,3.13
down,1727803320000,2024-10-01T17:22:00.000000000,61100.0,-1.686,1,10.75,-696.9,0.4178,1.666,95.5438,0.0001,0.54,-989.6,0.4758,0.954,-718.8,0.488,1.614,-661.0,0.4983,1.865,797.5,0.4851,-1.532,9,193,whipsaw,-0.992
up,1727805120000,2024-10-01T17:52:00.000000000,62086.01,1.614,1,7.81,-661.0,0.4983,1.656,82.1272,0.0001,0.197,-32.0,0.5616,0.151,830.4,0.5226,0.248,1458.4,0.4855,-0.267,1408.5,0.4761,0.57,135,-1,whipsaw,-0.773
down,1727814240000,2024-10-01T20:24:00.000000000,60888.01,-1.524,1,4.77,-1017.3,0.4259,1.767,108.2862,0.0001,-0.238,175.1,0.4378,-0.857,-313.4,0.4779,-0.221,78.3,0.4809,-0.056,1354.2,0.4879,-1.189,-1,16,trend,1.012
up,1727878080000,2024-10-02T14:08:00.000000000,61580.0,1.55,1,3.29,179.1,0.5193,1.842,78.2417,8.4e-05,-0.335,-343.0,0.4851,-0.485,-187.6,0.4282,-0.362,-70.9,0.4747,-0.379,-2.9,0.5026,1.316,-1,117,trend,-1.374
up,1728262680000,2024-10-07T00:58:00.000000000,63693.97,1.524,1,12.61,-968.2,0.5635,1.695,57.2569,4.6e-05,0.057,392.4,0.4711,0.324,635.8,0.5273,0.292,895.7,0.4706,0.176,1051.3,0.4676,0.434,-1,-1,partial,-1.799
up,1728310980000,2024-10-07T14:23:00.000000000,64386.73,1.646,1,8.73,-878.7,0.5514,1.487,70.5855,-1e-05,-0.33,-184.5,0.4457,-0.367,372.8,0.4355,-0.663,719.5,0.4657,-1.082,107.6,0.4793,0.142,39,-1,whipsaw,-2.704
down,1728342000000,2024-10-07T23:00:00.000000000,62169.11,-1.687,1,3.64,-1002.8,0.3854,1.341,75.999,2.2e-05,0.095,372.1,0.4896,0.712,302.5,0.5427,0.587,277.7,0.5187,0.14,197.7,0.4628,-0.066,-1,-1,partial,-0.0
down,1728583440000,2024-10-10T18:04:00.000000000,59279.01,-1.53,1,7.12,254.4,0.4144,1.773,53.8559,0.0001,-0.557,-315.1,0.3898,-0.257,-465.9,0.4452,0.088,-113.8,0.4878,0.412,37.0,0.5123,-0.562,124,-1,whipsaw,-6.068
up,1728876960000,2024-10-14T03:36:00.000000000,63652.8,1.581,1,8.68,-1540.7,0.63,1.439,53.7245,5.4e-05,0.444,1488.4,0.5719,0.638,1284.9,0.5845,1.186,2058.5,0.5903,1.106,2714.7,0.5208,1.331,-1,20,trend,2.696
up,1729000260000,2024-10-15T13:51:00.000000000,67053.76,1.626,2,6.85,49.5,0.5966,1.537,75.0048,0.0001,0.472,74.4,0.6545,0.686,152.6,0.6041,0.148,-1008.9,0.5337,-2.13,-1928.6,0.4976,1.337,45,8,trend,0.38
down,1729002600000,2024-10-15T14:30:00.000000000,66764.0,-1.628,1,9.5,-1216.2,0.4609,1.587,168.941,0.0001,-0.237,12.2,0.4573,-1.987,-905.6,0.4527,-2.052,-1111.7,0.4887,-1.161,-544.4,0.5006,-2.942,-1,7,trend,-1.595
down,1729879560000,2024-10-25T18:06:00.000000000,66407.92,-1.543,1,10.02,-1364.9,0.4813,1.48,83.7141,0.0001,0.033,-275.5,0.4188,1.243,-955.6,0.5174,1.726,-377.4,0.5079,0.982,-1166.2,0.4681,-0.604,9,-1,whipsaw,-0.964
up,1729881360000,2024-10-25T18:36:00.000000000,67554.01,1.726,1,12.66,-377.4,0.5079,1.726,122.4252,0.0001,-0.136,-91.1,0.4664,-0.302,-338.0,0.4142,-0.731,-788.8,0.4279,-0.763,-981.1,0.4896,0.047,29,-1,whipsaw,-0.693
down,1729897680000,2024-10-25T23:08:00.000000000,66115.0,-1.656,1,3.02,-455.4,0.4163,1.377,106.0662,0.0001,-0.321,-758.1,0.2998,-0.637,-946.1,0.4091,0.47,-746.9,0.4582,0.924,-596.9,0.4769,-0.785,48,-1,whipsaw,-1.511
up,1730168400000,2024-10-29T02:20:00.000000000,71212.01,1.647,1,8.52,-1390.3,0.6415,1.928,88.3586,0.0001,0.271,489.0,0.6489,0.186,340.5,0.5874,0.084,706.0,0.5777,0.177,1125.2,0.5594,0.528,-1,-1,partial,1.848
down,1730427180000,2024-11-01T02:13:00.000000000,68900.0,-1.52,1,6.36,-729.5,0.4366,1.5,122.9734,0.0001,0.474,233.2,0.6301,0.673,438.1,0.5686,0.668,504.5,0.5371,0.943,868.8,0.5376,-0.032,44,-1,whipsaw,-1.211
down,1730475660000,2024-11-01T15:41:00.000000000,69793.04,-1.625,1,3.93,-973.3,0.442,1.446,97.6469,0.0001,-0.125,199.5,0.4152,-0.254,-1008.8,0.4194,-0.016,-198.1,0.4615,0.422,-892.8,0.4741,-1.394,38,10,trend,0.641
up,1730477940000,2024-11-01T16:19:00.000000000,70455.92,1.568,1,5.32,-789.9,0.5124,1.668,123.0345,0.0001,-0.446,112.1,0.4209,-0.162,-319.3,0.4734,-0.465,-362.2,0.4422,-0.465,-304.3,0.4516,0.084,49,-1,whipsaw,-1.578
up,1730817840000,2024-11-05T14:44:00.000000000,69980.27,1.559,1,6.93,-667.0,0.5713,1.812,82.3152,0.0001,0.267,496.9,0.5477,-0.023,1407.4,0.497,-0.049,467.0,0.5089,-0.379,-324.3,0.4947,0.854,47,-1,whipsaw,6.281
down,1730836620000,2024-11-05T19:57:00.000000000,68746.04,-1.875,1,4.32,102.1,0.48,1.401,93.9728,0.0001,0.719,724.5,0.5101,0.951,686.6,0.5307,0.913,-321.5,0.5264,1.079,-408.1,0.5373,-0.019,11,-1,whipsaw,-10.115
up,1730853000000,2024-11-06T00:30:00.000000000,70487.99,1.515,2,3.8,766.8,0.5415,1.617,70.3962,0.0001,0.621,280.7,0.6155,1.118,256.5,0.5852,1.163,496.8,0.5079,0.945,109.1,0.4732,6.401,-1,14,trend,6.825
down,1730869380000,2024-11-06T05:03:00.000000000,73788.01,-1.548,3,5.23,-237.4,0.4245,1.844,93.6141,0.0001,0.161,442.8,0.4,0.439,103.7,0.4306,0.92,53.7,0.4614,1.548,837.2,0.5112,-1.534,29,159,whipsaw,-1.344
up,1731214380000,2024-11-10T04:53:00.000000000,78990.53,2.2,1,12.64,676.7,0.5857,1.488,104.8593,0.0001,0.141,-837.5,0.5765,0.248,-1363.7,0.5535,0.404,-1571.2,0.5476,0.245,-1749.4,0.5293,1.011,-1,36,trend,3.025
up,1731277020000,2024-11-10T22:17:00.000000000,80842.0,1.509,1,2.49,241.7,0.6167,1.42,126.139,0.000141,0.679,397.6,0.6117,-0.112,-1029.3,0.5245,-0.753,-1192.7,0.5097,-0.44,-1060.8,0.5222,1.098,83,216,whipsaw,7.079
up,1731338940000,2024-11-11T15:29:00.000000000,83745.0,1.528,1,5.19,-996.8,0.5705,1.979,139.6879,0.0001,0.121,263.5,0.6008,0.094,823.8,0.5561,0.376,905.2,0.5348,0.722,1608.9,0.5289,3.469,-1,34,trend,3.691
up,1731351240000,2024-11-11T18:54:00.000000000,85728.0,1.556,1,3.25,-224.6,0.5505,1.686,105.5207,0.0001,0.121,-311.6,0.5771,0.439,-319.8,0.5606,0.263,-1712.2,0.5289,0.529,-1444.9,0.5048,3.091,-1,13,trend,3.495
up,1731360420000,2024-11-11T21:27:00.000000000,88349.44,1.731,3,3.46,-177.5,0.56,1.88,121.019,0.0001,-0.425,-109.4,0.4705,-0.348,654.0,0.4969,-0.645,1268.5,0.4483,-2.058,458.3,0.4417,1.337,46,106,whipsaw,0.578
down,1731363780000,2024-11-11T22:23:00.000000000,86594.66,-1.559,2,2.63,-458.8,0.4276,1.558,110.5545,0.0001,0.152,13.6,0.4511,0.661,-225.7,0.4981,0.954,85.5,0.4714,3.344,-615.7,0.5185,-0.257,28,-1,whipsaw,-1.928
up,1731393900000,2024-11-12T06:45:00.000000000,89780.0,1.616,1,1.5,255.4,0.6065,1.518,77.9741,0.000491,-0.101,-119.9,0.5343,-0.307,-345.4,0.507,0.078,-788.5,0.5459,-0.574,-642.7,0.4931,0.178,79,-1,whipsaw,-3.578
down,1731405960000,2024-11-12T10:06:00.000000000,87071.97,-1.657,1,1.75,-406.5,0.3816,1.681,97.3366,0.000437,1.004,529.9,0.4666,0.701,749.3,0.5097,-0.418,824.2,0.4738,0.397,1252.0,0.5015,-2.297,5,39,whipsaw,-0.267
up,1731410340000,2024-11-12T11:19:00.000000000,87440.01,2.293,1,3.02,537.8,0.5379,1.893,162.5224,0.000437,0.247,761.5,0.6029,0.215,906.9,0.5333,-0.032,588.8,0.521,0.024,639.0,0.5245,0.481,87,-1,whipsaw,0.586
up,1731423600000,2024-11-12T15:00:00.000000000,87134.26,1.578,3,1.44,-171.3,0.5448,1.937,173.8831,0.000437,-0.09,334.0,0.5225,0.211,250.6,0.517,-0.586,-209.9,0.5016,-0.489,-206.1,0.4895,2.0,45,204,whipsaw,4.597
down,1731473460000,2024-11-13T04:51:00.000000000,86232.17,-1.631,1,1.36,-932.2,0.3916,1.753,106.0445,0.0001,0.884,-516.0,0.4603,0.981,-324.5,0.4603,1.324,467.3,0.4923,0.422,115.7,0.4669,-0.121,6,-1,whipsaw,-4.369
up,1731505380000,2024-11-13T13:43:00.000000000,88999.14,1.575,3,2.2,573.2,0.5985,1.744,99.6007,0.000131,0.693,114.2,0.6482,0.1,392.4,0.5376,0.539,1834.5,0.5401,2.018,3470.1,0.552,4.794,-1,48,trend,2.293
down,1731516120000,2024-11-13T16:42:00.000000000,91668.0,-1.627,1,4.41,-744.8,0.4799,2.025,162.7876,0.000219,0.592,-372.8,0.5441,0.634,-409.7,0.5216,1.017,-100.1,0.5207,0.23,-83.9,0.503,-2.592,21,156,whipsaw,3.19
down,1731525120000,2024-11-13T19:12:00.000000000,91171.99,-1.56,2,2.49,-694.9,0.5042,1.649,188.2731,0.000219,-0.293,-806.8,0.5161,-0.821,-2250.1,0.4871,-1.229,-1982.1,0.4605,-0.525,-2427.1,0.4714,-3.511,-1,7,trend,1.882
up,1731529980000,2024-11-13T20:33:00.000000000,90877.42,1.707,1,2.57,-732.9,0.5667,2.039,161.9703,0.000219,0.135,-170.8,0.5857,-0.392,121.3,0.5444,-1.574,417.3,0.5201,-1.916,-2053.3,0.514,0.337,22,-1,whipsaw,-3.017
up,1731571440000,2024-11-14T08:04:00.000000000,91132.99,1.567,1,1.32,371.4,0.5622,1.58,77.721,0.0001,0.073,330.7,0.5267,-0.065,521.5,0.4822,-0.059,1165.5,0.4645,-0.624,1526.2,0.4555,0.576,-1,-1,partial,-3.792
down,1731595380000,2024-11-14T14:43:00.000000000,89569.8,-1.507,1,2.93,-120.7,0.5461,1.799,176.3428,0.0001,-0.389,1.1,0.4282,-0.614,-315.6,0.4352,-0.225,387.3,0.4537,-0.924,-1125.4,0.4531,-2.281,-1,16,trend,0.461
down,1731615000000,2024-11-14T20:10:00.000000000,88071.99,-1.501,1,1.52,-127.3,0.469,1.479,121.1659,0.0001,0.202,-36.2,0.461,0.503,189.9,0.5683,-0.014,146.3,0.5383,-1.117,478.7,0.5162,-1.594,-1,59,trend,-3.01
down,1731683880000,2024-11-15T15:18:00.000000000,88292.4,-1.666,1,2.35,-145.1,0.4639,1.77,184.1607,0.0001,-0.433,-136.2,0.3237,-0.235,-573.8,0.4407,0.336,-572.6,0.4976,0.777,-1118.7,0.5177,-0.609,54,-1,whipsaw,-2.654
up,1731687960000,2024-11-15T16:26:00.000000000,89632.33,1.68,1,2.09,-300.2,0.5707,1.92,101.7248,0.00011,-0.23,80.8,0.4322,-0.51,249.5,0.4249,-0.29,280.4,0.4371,-0.129,143.7,0.4861,1.785,-1,197,trend,1.058
up,1731700140000,2024-11-15T19:49:00.000000000,90779.31,1.509,1,2.08,-455.9,0.51,1.664,99.311,0.00011,-0.554,-297.1,0.4941,-0.163,-1427.1,0.4931,0.477,-1780.2,0.5149,0.393,-2397.4,0.5004,1.179,-1,122,trend,0.3
up,1731944520000,2024-11-18T15:42:00.000000000,92155.99,1.518,1,5.69,-670.7,0.5925,1.486,116.8724,0.000365,-0.38,493.0,0.4785,0.013,1115.3,0.5365,-0.149,1311.7,0.5308,-0.414,835.0,0.512,0.475,66,-1,whipsaw,-0.096
down,1732546740000,2024-11-25T14:59:00.000000000,95385.49,-1.911,1,6.83,1633.5,0.4004,1.737,127.7766,0.0001,0.179,-223.9,0.4293,-0.139,425.5,0.4385,0.759,1010.8,0.4944,0.645,463.7,0.4817,-0.902,50,-1,whipsaw,2.213
up,1732633200000,2024-11-26T15:00:00.000000000,93132.79,1.507,2,2.89,-131.7,0.5035,1.62,160.3941,0.000179,0.308,55.4,0.4484,-0.076,-316.4,0.43,-0.12,-741.3,0.4589,-0.259,-649.8,0.5111,1.667,211,88,trend,1.807
up,1733238060000,2024-12-03T15:01:00.000000000,95433.78,1.633,1,6.88,-1247.0,0.5201,1.695,168.5262,0.000249,0.294,105.1,0.5547,0.539,-51.3,0.5456,0.567,1128.2,0.5476,0.333,296.7,0.4741,0.855,-1,-1,partial,0.183
up,1733343300000,2024-12-04T20:15:00.000000000,98199.99,1.549,1,6.81,651.5,0.5528,1.581,93.6152,0.000232,0.293,262.3,0.6745,0.095,-127.6,0.5481,0.688,-106.7,0.5428,0.151,1722.9,0.5075,0.815,-1,-1,partial,0.326
up,1733365980000,2024-12-05T02:33:00.000000000,99989.99,1.707,1,5.47,-250.1,0.5809,1.395,87.5069,0.000276,0.078,-654.7,0.6361,1.216,149.4,0.5883,1.974,1485.7,0.5643,2.863,2251.3,0.5147,4.098,-1,8,trend,-2.146
down,1733412480000,2024-12-05T15:28:00.000000000,101652.77,-1.712,1,3.48,-331.9,0.5608,1.751,125.6124,0.000724,0.503,223.7,0.467,-0.313,-54.7,0.4334,-0.237,174.7,0.4562,-0.19,69.8,0.4737,-1.572,-1,71,trend,2.572
down,1733428380000,2024-12-05T19:53:00.000000000,99172.01,-1.641,1,1.74,4.2,0.4564,1.452,172.9466,0.000471,-0.23,450.5,0.4451,0.157,-75.8,0.4785,-0.648,208.3,0.4739,-0.048,146.6,0.5039,-8.744,-1,24,trend,-2.622
down,1733437560000,2024-12-05T22:26:00.000000000,97138.98,-1.967,1,1.81,-122.0,0.4395,1.555,128.6793,0.000471,-1.09,-3241.7,0.4199,-1.394,-2731.7,0.4777,-0.805,-2861.5,0.5154,0.178,-4889.5,0.5356,-6.835,189,2,trend,-3.431
up,1733439480000,2024-12-05T22:58:00.000000000,96368.84,4.007,1,9.53,-2861.5,0.5263,1.723,403.9797,0.000471,-0.744,-392.3,0.4942,-0.08,-987.8,0.5485,0.929,-2028.0,0.5652,0.618,-2492.5,0.5479,2.553,9,28,whipsaw,4.278
up,1733507280000,2024-12-06T17:48:00.000000000,100788.75,1.56,1,2.26,688.8,0.5154,1.487,104.0366,0.0001,0.229,762.2,0.6284,0.122,1034.2,0.5097,0.618,1057.8,0.5196,0.348,1484.1,0.4975,1.102,-1,125,trend,-1.16
down,1733757660000,2024-12-09T15:21:00.000000000,98690.16,-1.526,1,5.58,103.6,0.4314,1.607,160.3366,0.00021,-0.27,282.5,0.4518,-0.849,727.0,0.4408,-1.125,903.6,0.4638,-0.436,676.5,0.5003,-1.358,-1,20,trend,1.374
down,1733778180000,2024-12-09T21:03:00.000000000,95407.71,-1.532,1,5.03,446.0,0.4695,1.598,171.5897,0.000111,0.554,-1195.8,0.4254,1.702,-1517.1,0.5003,1.933,-1042.9,0.508,1.698,-1167.1,0.5052,-1.318,6,2,trend,-1.209
up,1733779980000,2024-12-09T21:33:00.000000000,97252.01,1.933,1,9.59,-1042.9,0.508,1.697,245.9448,0.000111,0.069,235.1,0.584,-0.421,-81.7,0.5144,-0.231,-124.2,0.5094,0.064,-811.2,0.4811,0.911,47,-1,whipsaw,-0.159
down,1733845200000,2024-12-10T15:40:00.000000000,96385.67,-1.579,2,3.15,-549.1,0.4178,1.795,117.9114,0.0001,0.119,-73.3,0.457,-0.517,-59.6,0.4373,-0.96,-247.4,0.4349,-1.59,-994.3,0.4155,-2.209,-1,21,trend,-4.124
up,1734305160000,2024-12-15T23:26:00.000000000,104920.01,1.548,2,13.67,514.1,0.5558,1.566,164.6259,0.0001,-0.13,-29.6,0.5424,-0.191,221.6,0.5395,-0.565,651.2,0.5063,0.207,1594.4,0.5118,1.647,-1,67,trend,0.669
up,1734360420000,2024-12-16T14:47:00.000000000,105859.4,1.519,1,4.77,921.4,0.561,1.601,105.2079,0.0001,-0.145,232.2,0.4804,-0.363,-268.7,0.4968,0.294,351.0,0.5057,0.371,1287.8,0.4773,1.827,-1,106,trend,1.852
down,1734448860000,2024-12-17T15:21:00.000000000,106349.98,-1.56,1,6.04,-229.9,0.4616,1.749,186.5103,0.0001,-0.093,-218.6,0.5277,-0.307,-845.0,0.4812,-0.063,-1177.8,0.5003,0.323,-1455.2,0.5012,-0.587,121,-1,whipsaw,2.043
down,1734552180000,2024-12-18T20:03:00.000000000,102420.01,-1.558,1,6.62,-119.0,0.4374,1.784,157.9403,0.0001,-1.324,-880.6,0.3259,-1.065,-1922.1,0.4175,-1.025,-1474.7,0.4413,-1.57,-1017.1,0.4709,-2.363,-1,5,trend,5.585
up,1734577020000,2024-12-19T02:57:00.000000000,100440.0,1.511,1,3.06,-382.2,0.5783,1.722,112.8128,0.0001,0.215,-140.9,0.6088,0.544,774.0,0.5904,0.436,749.0,0.5331,0.83,663.6,0.5304,0.971,-1,-1,partial,-2.732
down,1734620460000,2024-12-19T15:01:00.000000000,100787.99,-1.749,1,4.38,-578.4,0.4405,1.766,175.8169,0.0001,-0.174,-257.5,0.3664,-0.332,-35.5,0.4771,-1.048,511.7,0.4511,-0.278,1045.7,0.479,-3.858,-1,23,trend,4.782
down,1734630180000,2024-12-19T17:43:00.000000000,98863.62,-1.512,2,3.44,-278.8,0.4457,1.8,111.0231,0.0001,0.087,-194.0,0.4742,-0.032,-1647.2,0.4428,-1.099,-2018.3,0.4336,-0.49,-2313.7,0.4597,-3.2,-1,11,trend,1.685
up,1734634320000,2024-12-19T18:52:00.000000000,98680.21,1.672,1,3.18,-222.7,0.5357,1.582,178.1566,0.0001,0.021,-0.8,0.6215,0.384,137.3,0.5868,-0.46,162.8,0.5053,-2.382,-263.1,0.484,0.389,42,-1,whipsaw,-1.585
up,1734643920000,2024-12-19T21:32:00.000000000,97713.4,1.682,1,2.04,-62.1,0.554,1.62,142.1976,0.0001,0.182,68.0,0.5597,-0.121,99.5,0.5349,-0.278,-198.9,0.5959,-0.306,-28.1,0.6043,0.805,179,-1,whipsaw,-1.492
up,1734662220000,2024-12-20T02:37:00.000000000,97496.41,1.519,1,1.93,-202.9,0.5172,1.436,159.8676,0.0001,0.014,61.2,0.4867,-0.053,237.8,0.4876,-0.03,314.2,0.4663,-0.261,245.9,0.4653,0.351,-1,-1,partial,-0.077
up,1734678420000,2024-12-20T07:07:00.000000000,98141.04,1.706,1,1.95,-172.8,0.4664,1.561,113.2224,0.0001,0.002,34.2,0.4378,-0.107,146.5,0.4468,-0.039,49.5,0.4748,-0.803,74.5,0.5019,0.094,61,-1,whipsaw,0.407
down,1734684720000,2024-12-20T08:52:00.000000000,95372.4,-1.7,1,2.54,442.8,0.4049,2.165,120.389,0.0001,0.02,6.0,0.376,-0.151,183.1,0.4347,-0.009,-46.2,0.4681,-0.345,-130.3,0.4706,-3.292,-1,79,trend,-3.401
up,1734698280000,2024-12-20T12:38:00.000000000,93824.01,1.502,3,2.71,-647.7,0.5093,1.813,213.5521,0.0001,-0.018,-260.4,0.5412,0.239,-543.8,0.5543,0.006,-436.8,0.5188,1.411,-306.7,0.4947,4.131,-1,52,trend,3.982
down,1734965160000,2024-12-23T14:46:00.000000000,94090.61,-1.54,1,3.69,178.4,0.4539,1.498,165.7855,0.0001,-0.29,228.0,0.3079,0.027,404.4,0.3126,-0.316,337.5,0.4039,-0.826,518.1,0.4741,-1.235,-1,67,trend,-2.973
